360,1
366,0
372,0
378,0
384,1
390,0
396,0
402,0
408,0
414,0
420,0
426,0
432,1
438,0
444,0
450,0
456,0
462,0
468,0
474,0
480,1
486,0
492,0
498,0
504,0
510,0
516,0
522,0
528,1
534,0
540,0
546,0
552,2
558,0
564,0
570,0
576,1
582,0
588,0
594,0
600,2
606,0
612,0
618,0
624,1
630,0
636,0
642,0
648,2
654,0
660,0
666,0
672,3
678,0
684,0
690,0
696,3
702,0
708,0
714,0
720,3
726,0
732,0
738,0
744,3
750,0
756,0
762,0
768,1
774,0
780,0
786,0
792,2
798,0
804,0
810,0
816,1
822,0
828,0
834,0
840,2
846,0
852,0
858,0
864,1
870,0
876,0
882,0
888,2
894,0
900,0
906,0
912,1
918,0
924,0
930,0
936,2
942,0
948,0
954,0
960,1
966,0
972,0
978,0
984,2
990,0
996,0
1002,0
1008,1
1014,0
1020,0
1026,0
1032,2
1038,0
1044,0
1050,0
1056,1
1062,0
1068,0
1074,0
1080,2
1086,0
1092,0
1098,0
1104,1
1110,0
1116,0
1122,0
1128,2
1134,1
1140,2
1146,0
1152,1
1158,0
1164,0
1170,0
1176,2
1182,0
1188,0
1194,0
1200,1
1206,0
1212,0
1218,0
1224,2
1230,0
1236,0
1242,0
1248,1
1254,0
1260,0
1266,0
1272,2
1278,0
1284,0
1290,0
1296,1
1302,0
1308,0
1314,0
1320,2
1326,0
1332,0
1338,0
1344,1
1350,0
1356,0
1362,0
1368,2
1374,0
1380,0
1386,0
1392,1
1398,0
1404,0
1410,0
1416,2
1422,0
1428,0
1434,0
1440,1
1446,0
1452,0
1458,0
1464,2
1470,0
1476,0
1482,0
1488,1
1494,0
1500,0
1506,0
1512,2
1518,1
1524,2
1530,0
1536,1
1542,0
1548,0
1554,0
1560,2
1566,0
1572,0
1578,0
1584,1
1590,0
1596,0
1602,0
1608,2
1614,0
1620,0
1626,0
1632,1
1638,0
1644,0
1650,0
1656,2
1662,0
1668,0
1674,0
1680,1
1686,0
1692,0
1698,0
1704,2
1710,0
1716,0
1722,0
1728,1
1734,0
1740,0
1746,0
1752,2
1758,0
1764,0
1770,0
1776,1
1782,0
1788,0
1794,0
1800,2
1806,0
1812,0
1818,0
1824,1
1830,0
1836,0
1842,0
1848,2
1854,0
1860,0
1866,0
1872,1
1878,0
1884,0
1890,0
1896,2
1902,1
1908,2
1914,0
1920,1
1926,0
1932,0
1938,0
1944,1
1950,0
1956,0
1962,0
1968,1
1974,0
1980,0
1986,0
1992,3
1998,0
2004,0
2010,0
2016,1
2022,0
2028,0
2034,0
2040,0
2046,0
2052,2
2058,2
2064,1
2070,0
2076,0
2082,0
2088,0
2094,0
2100,2
2106,2
2112,3
2118,0
2124,0
2130,2
2136,0
2142,0
2148,2
2154,0
2160,3
2166,0
2172,0
2178,2
2184,0
2190,0
2196,2
2202,2
2208,1
2214,0
2220,0
2226,0
2232,2
2238,0
2244,0
2250,0
2256,1
2262,0
2268,0
2274,0
2280,2
2286,0
2292,0
2298,0
2304,1
2310,0
2316,0
2322,0
2328,2
2334,0
2340,0
2346,0
2352,3
2358,0
2364,0
2370,2
2376,0
2382,0
2388,2
2394,0
2400,3
2406,0
2412,0
2418,0
2424,0
2430,0
2436,0
2442,0
2448,3
2454,0
2460,0
2466,2
2472,0
2478,0
2484,2
2490,0
2496,3
2502,0
2508,0
2514,2
2520,0
2526,0
2532,2
2538,0
2544,1
2550,0
2556,0
2562,0
2568,2
2574,2
2580,2
2586,2
2592,1
2598,0
2604,2
2610,0
2616,1
2622,0
2628,2
2634,0
2640,1
2646,0
2652,2
2658,0
2664,1
2670,0
2676,2
2682,2
2688,1
2694,0
2700,2
2706,0
2712,1
2718,0
2724,2
2730,0
2736,1
2742,0
2748,2
2754,2
2760,1
2766,1
2772,2
2778,0
2784,1
2790,0
2796,2
2802,0
2808,1
2814,0
2820,2
2826,0
2832,1
2838,0
2844,2
2850,2
2856,1
2862,1
2868,2
2874,2
2880,3
2886,0
2892,0
2898,0
2904,3
2910,0
2916,0
2922,0
2928,3
2934,0
2940,0
2946,0
2952,2
2958,2
2964,1
2970,0
2976,1
2982,0
2988,2
2994,0
3000,1
3006,0
3012,2
3018,0
3024,1
3030,0
3036,2
3042,0
3048,1
3054,0
3060,2
3066,2
3072,1
3078,0
3084,2
3090,0
3096,1
3102,0
3108,2
3114,0
3120,1
3126,0
3132,2
3138,2
3144,1
3150,1
3156,2
3162,0
3168,3
3174,0
3180,0
3186,2
3192,0
3198,0
3204,2
3210,0
3216,3
3222,0
3228,0
3234,2
3240,0
3246,0
3252,2
3258,0
3264,3
3270,0
3276,0
3282,0
3288,3
3294,0
3300,0
3306,0
3312,3
3318,0
3324,0
3330,0
3336,3
3342,2
3348,1
3354,0
3360,1
3366,0
3372,2
3378,0
3384,1
3390,0
3396,2
3402,0
3408,1
3414,0
3420,2
3426,0
3432,1
3438,0
3444,2
3450,2
3456,1
3462,0
3468,2
3474,0
3480,1
3486,0
3492,2
3498,0
3504,1
3510,0
3516,2
3522,2
3528,1
3534,1
3540,2
3546,0
3552,1
3558,0
3564,2
3570,0
3576,1
3582,0
3588,2
3594,0
3600,1
3606,0
3612,2
3618,2
3624,1
3630,1
3636,2
3642,2
3648,3
3654,0
3660,0
3666,0
3672,3
3678,0
3684,0
3690,0
3696,3
3702,0
3708,0
3714,0
3720,2
3726,2
3732,1
3738,0
3744,1
3750,0
3756,2
3762,0
3768,1
3774,0
3780,2
3786,0
3792,1
3798,0
3804,2
3810,0
3816,1
3822,0
3828,2
3834,2
3840,1
3846,0
3852,2
3858,0
3864,1
3870,0
3876,2
3882,0
3888,1
3894,0
3900,2
3906,2
3912,1
3918,1
3924,2
3930,0
3936,3
3942,0
3948,0
3954,2
3960,0
3966,0
3972,2
3978,0
3984,3
3990,0
3996,0
4002,2
4008,0
4014,0
4020,2
4026,0
4032,3
4038,0
4044,0
4050,0
4056,3
4062,0
4068,0
4074,0
4080,3
4086,0
4092,0
4098,0
4104,3
4110,0
4116,0
4122,0
4128,3
4134,0
4140,0
4146,0
4152,3
4158,0
4164,0
4170,0
4176,3
4182,0
4188,0
4194,0
4200,2
4206,2
4212,1
4218,0
4224,0
4230,0
4236,0
4242,0
4248,1
4254,0
4260,0
4266,0
4272,0
