0,0
6,0
12,0
18,0
24,0
30,0
36,0
42,0
48,0
54,0
60,0
66,0
72,0
78,0
84,0
90,0
96,0
102,0
108,0
114,0
120,0
126,0
132,0
138,0
144,0
150,0
156,0
162,0
168,0
174,0
180,0
186,0
192,0
198,0
204,0
210,0
216,0
222,0
228,0
234,0
240,1
246,0
252,0
258,0
264,2
270,0
276,2
282,2
288,2
294,0
300,0
306,0
312,2
318,0
324,1
330,0
336,2
342,0
348,0
354,2
360,0
366,0
372,2
378,2
384,1
390,0
396,2
402,2
408,2
414,0
420,2
426,2
432,2
438,0
444,2
450,2
456,2
462,0
468,2
474,2
480,1
486,0
492,2
498,2
504,2
510,0
516,2
522,2
528,2
534,0
540,2
546,2
552,2
558,0
564,2
570,2
576,1
582,0
588,2
594,2
600,2
606,0
612,2
618,2
624,2
630,0
636,2
642,2
648,2
654,0
660,2
666,2
672,2
678,0
684,0
690,0
696,2
702,0
708,1
714,0
720,1
726,0
732,0
738,0
744,2
750,0
756,0
762,0
768,1
774,0
780,0
786,0
792,2
798,0
804,1
810,2
816,1
822,2
828,1
834,0
840,2
846,0
852,0
858,0
864,1
870,0
876,0
882,0
888,2
894,0
900,1
906,2
912,1
918,2
924,1
930,0
936,2
942,0
948,0
954,0
960,1
966,0
972,0
978,0
984,2
990,0
996,1
1002,2
1008,1
1014,2
1020,1
1026,0
1032,2
1038,0
1044,0
1050,0
1056,1
1062,0
1068,0
1074,0
1080,2
1086,0
1092,1
1098,2
1104,1
1110,2
1116,1
1122,0
1128,2
1134,0
1140,2
1146,2
1152,1
1158,0
1164,0
1170,0
1176,2
1182,0
1188,1
1194,2
1200,1
1206,2
1212,1
1218,0
1224,2
1230,0
1236,0
1242,0
1248,1
1254,0
1260,0
1266,0
1272,2
1278,0
1284,1
1290,2
1296,1
1302,2
1308,1
1314,0
1320,2
1326,0
1332,2
1338,2
1344,1
1350,0
1356,0
1362,0
1368,2
1374,0
1380,1
1386,2
1392,1
1398,2
1404,1
1410,0
1416,2
1422,0
1428,0
1434,0
1440,1
1446,0
1452,0
1458,0
1464,2
1470,0
1476,1
1482,2
1488,1
1494,2
1500,1
1506,0
1512,2
1518,0
1524,2
1530,2
1536,1
1542,0
1548,0
1554,0
1560,2
1566,0
1572,0
1578,0
1584,2
1590,2
1596,2
1602,0
1608,2
1614,2
1620,2
1626,0
1632,1
1638,0
1644,0
1650,0
1656,2
1662,0
1668,0
1674,0
1680,2
1686,2
1692,2
1698,0
1704,2
1710,2
1716,2
1722,0
1728,1
1734,0
1740,0
1746,0
1752,2
1758,0
1764,1
1770,2
1776,1
1782,2
1788,1
1794,0
1800,2
1806,0
1812,0
1818,0
1824,1
1830,0
1836,0
1842,0
1848,2
1854,0
1860,1
1866,2
1872,1
1878,2
1884,1
1890,0
1896,2
1902,0
1908,2
1914,2
1920,1
1926,0
1932,0
1938,0
1944,2
1950,0
1956,0
1962,0
1968,2
1974,2
1980,2
1986,0
1992,2
1998,2
2004,2
2010,0
2016,1
2022,0
2028,0
2034,0
2040,2
2046,0
2052,0
2058,0
2064,2
2070,2
2076,2
2082,0
2088,2
2094,2
2100,2
2106,0
2112,1
2118,0
2124,0
2130,0
2136,2
2142,0
2148,0
2154,0
2160,1
2166,0
2172,0
2178,0
2184,2
2190,0
2196,0
2202,0
2208,1
2214,0
2220,0
2226,0
2232,2
2238,0
2244,0
2250,0
2256,1
2262,0
2268,0
2274,0
2280,2
2286,0
2292,0
2298,0
2304,1
2310,0
2316,0
2322,0
2328,2
2334,0
2340,1
2346,2
2352,1
2358,2
2364,1
2370,0
2376,2
2382,0
2388,0
2394,0
2400,1
2406,0
2412,0
2418,0
2424,2
2430,0
2436,1
2442,2
2448,1
2454,2
2460,1
2466,0
2472,2
2478,0
2484,2
2490,2
2496,0
2502,0
2508,0
2514,0
2520,0
2526,0
2532,0
2538,0
2544,0
2550,0
2556,0
2562,0
2568,0
2574,0
2580,0
2586,0
2592,0
2598,0
2604,0
2610,0
2616,0
2622,0
2628,0
2634,0
2640,0
2646,0
2652,0
2658,0
2664,0
2670,0
2676,0
2682,0
2688,0
2694,0
2700,0
2706,0
2712,0
2718,0
2724,0
2730,0
2736,0
2742,0
2748,0
2754,0
2760,0
2766,0
2772,0
2778,0
2784,2
2790,0
2796,0
2802,0
2808,0
2814,0
2820,2
2826,0
2832,2
2838,0
2844,0
2850,0
2856,0
2862,1
2868,0
2874,0
2880,1
2886,0
2892,2
2898,2
2904,2
2910,0
2916,2
2922,2
2928,2
2934,0
2940,2
2946,2
2952,2
2958,0
2964,2
2970,2
2976,1
2982,0
2988,2
2994,2
3000,2
3006,0
3012,2
3018,2
3024,2
3030,0
3036,2
3042,2
3048,2
3054,0
3060,2
3066,2
3072,1
3078,0
3084,2
3090,2
3096,2
3102,0
3108,2
3114,2
3120,2
3126,0
3132,2
3138,2
3144,2
3150,0
3156,2
3162,2
3168,2
3174,0
3180,0
3186,0
3192,2
3198,0
3204,1
3210,0
3216,1
3222,0
3228,0
3234,0
3240,2
3246,0
3252,0
3258,0
3264,1
3270,0
3276,0
3282,0
3288,2
3294,0
3300,1
3306,2
3312,1
3318,2
3324,1
3330,0
3336,2
3342,0
3348,0
3354,0
3360,1
3366,0
3372,0
3378,0
3384,2
3390,0
3396,1
3402,2
3408,1
3414,2
3420,1
3426,0
3432,2
3438,0
3444,0
3450,0
3456,1
3462,0
3468,0
3474,0
3480,2
3486,0
3492,1
3498,2
3504,1
3510,2
3516,1
3522,0
3528,2
3534,0
3540,0
3546,0
3552,1
3558,0
3564,0
3570,0
3576,2
3582,0
3588,1
3594,2
3600,1
3606,2
3612,1
3618,0
3624,2
3630,0
3636,2
3642,2
3648,1
3654,0
3660,0
3666,0
3672,2
3678,0
3684,1
3690,2
3696,1
3702,2
3708,1
3714,0
3720,2
3726,0
3732,0
3738,0
3744,1
3750,0
3756,0
3762,0
3768,2
3774,0
3780,1
3786,2
3792,1
3798,2
3804,1
3810,0
3816,2
3822,0
3828,2
3834,2
3840,1
3846,0
3852,0
3858,0
3864,2
3870,0
3876,1
3882,2
3888,1
3894,2
3900,1
3906,0
3912,2
3918,0
3924,0
3930,0
3936,1
3942,0
3948,0
3954,0
3960,2
3966,0
3972,1
3978,2
3984,1
3990,2
3996,1
4002,0
4008,2
4014,0
4020,2
4026,2
4032,0
